PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S9;P5222S10;P5222S8A1;P6008
20240102;01;2024;7666438;1;1;01;47;1;211.84717416;47;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;870000;;1;;;;;;;;;;2
20240102;01;2024;7666439;1;1;01;47;1;281.44808489;47;1;1;4;1;3;1;1;1;3;1;1;3;3;1;1;1;1;1;3;4;;;;1200000;;;1;;;;;;;;;;5
20240102;01;2024;7666441;1;1;01;47;1;266.72152542;47;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;300000;;1;;;;;;;;;;3
20240102;01;2024;7666442;1;1;01;47;1;304.10503156;47;2;1;2;1;3;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;300000;;1;;;;;;;;;;2
20240102;01;2024;7666443;1;1;01;47;1;182.18254623;47;1;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;3;3;1;;;120000000;700000;;;1;;;;;;;;;;5
20240102;01;2024;7666446;1;1;01;47;1;202.58740746;47;1;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;98;700000;;;1;;;;;;;;;;2
20240102;01;2024;7666447;1;1;01;47;1;355.66613522;47;1;1;4;1;1;1;1;1;3;1;1;5;3;2;1;1;2;1;3;1;;;80000000;400000;;;;;;;;;;1;;;4
20240102;01;2024;7666449;1;1;01;47;1;294.50176219;47;2;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;6;3;3;3;;;;;98;;;;;;;;;1;;;1
20240102;01;2024;7666450;1;1;01;47;1;371.97465475;47;1;1;2;1;1;1;1;1;3;1;1;1;1;2;1;1;2;3;3;4;;;;170000;;;;;;;;;;1;;;4
20240102;01;2024;7666452;1;1;01;47;1;325.91209556;47;1;1;2;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;50000000;440000;;;1;;;;;;;;;;5
20240102;01;2024;7666454;1;1;01;47;1;339.64616542;47;4;1;2;1;1;2;1;1;3;1;1;2;1;2;1;1;2;3;4;4;;;;350000;;;;;;;;;;1;;;3
20240102;01;2024;7666455;1;1;01;47;1;372.14902392;47;1;1;2;1;1;1;1;1;3;1;1;2;2;1;1;1;2;3;3;4;;;;150000;;;;;;;;;;1;;;6
20240102;01;2024;7666457;1;1;01;47;1;314.31104736;47;2;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;2;2;3;3;;;;;200000;;;;;;;;;1;;;1
20240102;01;2024;7666458;1;1;01;47;1;230.85970304;47;1;1;2;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20240102;01;2024;7666459;1;1;01;47;1;437.95093704;47;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;3;3;6;;;;1200000;;;1;;;;;;;;;;3
20240102;01;2024;7666461;1;1;01;47;1;189.71562569;47;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;10;1;3;4;;;;750000;;;1;;;;;;;;;;2
20240102;01;2024;7666462;1;1;01;47;1;376.04307502;47;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;98;1200000;;;1;;;;;1;;;;;2
20240102;01;2024;7666463;1;1;01;47;1;224.69667927;47;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;10;1;3;1;;;98;1200000;;;1;;;;;;;;;;2
20240101;01;2024;7666467;1;1;01;50;1;277.80616677;50;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240102;01;2024;7666468;1;1;01;50;1;261.21883001;50;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;6;;1;;;90000000;600000;;;1;;;;;;;;;;2
20240102;01;2024;7666472;1;1;01;50;1;245.70659653;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;600000;;;1;;;;;1;;;;;4
20240102;01;2024;7666473;1;1;01;50;1;255.65535018;50;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;99;400000;;;1;;;;;;;;;;4
20240102;01;2024;7666475;1;1;01;50;1;264.45204028;50;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;550000;;1;;;;;1;;;;;4
20240102;01;2024;7666476;1;1;01;50;1;225.51324256;50;2;1;4;1;3;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;420000;;1;;;;;;;;;;2
20240102;01;2024;7666477;1;1;01;50;1;219.92025071;50;1;1;4;1;3;1;1;1;3;1;1;3;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;6
20240102;01;2024;7666478;1;1;01;50;1;229.48095595;50;1;1;4;1;2;1;1;1;3;1;1;3;3;1;1;1;1;1;3;4;;;;1400000;;1;;;;;;;;;;;5
20240102;01;2024;7666483;1;1;01;50;1;163.28551956;50;2;1;4;1;2;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;4
20240102;01;2024;7666484;1;1;01;50;1;246.61976126;50;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;1
20240102;01;2024;7666485;1;1;01;50;1;238.85486489;50;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;650000;;;;;;;;;1;;;2
20240102;01;2024;7666486;1;1;01;50;1;351.4780631;50;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1500000;;1;;1;;1;1;1;;;NEQUI;5
20240102;01;2024;7666487;1;1;01;50;1;408.98963055;50;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;10;1;3;3;;;;;800000;;1;;;;1;;;;;;6
20240102;01;2024;7666489;1;1;01;50;1;217.88408168;50;1;1;4;1;1;1;1;1;3;1;1;2;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;4
20240102;01;2024;7666490;1;1;01;50;1;210.17931965;50;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;6;;4;;;;300000;;;;;;;;;;1;;;1
20240102;01;2024;7666491;1;1;01;50;1;198.64394085;50;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;2
20240102;01;2024;7666494;1;1;01;50;1;456.62665801;50;1;1;4;1;1;2;2;1;3;1;1;4;3;2;1;1;1;1;4;3;;;;;500000;;1;;;;;;;;;;4
20240102;01;2024;7666495;1;1;01;50;1;160.61817634;50;1;1;4;1;4;1;1;1;3;1;1;5;4;1;1;1;1;1;3;3;;;;;1200000;;1;;;;;1;;;;;6
20240102;01;2024;7666497;1;1;01;50;1;422.83732981;50;1;1;2;1;1;2;2;1;3;1;1;3;2;2;1;1;1;1;4;4;;;;350000;;;;;;;;;;1;;;2
20240102;01;2024;7666499;1;1;01;50;1;272.35170401;50;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;1300000;;;1;;;;;;;;;;3
20240102;01;2024;7666500;1;1;01;50;1;214.54015326;50;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;1;;;120000000;300000;;;1;;;;;;;;;;2
20240102;01;2024;7666501;1;1;01;50;1;234.22368503;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;3
20240102;01;2024;7666502;1;1;01;50;1;233.16777428;50;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;10;1;3;3;;;;;500000;;1;;;;1;1;;;;;1
20240102;01;2024;7666503;1;1;01;50;1;202.83796308;50;2;1;4;1;1;1;1;1;3;2;1;3;1;1;1;1;4;1;3;4;;;;300000;;;;;;;;;;1;;;2
20240102;01;2024;7666504;1;1;01;50;1;233.16777428;50;1;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;1
20240102;01;2024;7666506;1;1;01;50;1;180.45614369;50;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;100000000;400000;;;1;;;;;;;;;;4
20240102;01;2024;7666507;1;1;01;50;1;249.39283501;50;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;1425000;;1;;;;;;;;;;2
20240102;01;2024;7666508;1;1;01;50;1;189.91289391;50;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;70000000;500000;;;1;;;;;;1;;;NEQUI;4
20240102;01;2024;7666509;1;1;01;50;1;199.85047332;50;2;1;4;1;2;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;80000000;500000;;;1;;;;;;;;;;4
20240102;01;2024;7666511;1;1;01;50;1;233.16777428;50;1;1;2;1;1;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;480000;;;;;;;;;1;;;1
20240102;01;2024;7666512;1;1;01;50;1;224.48983174;50;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;;;;;;;;1;;;2
20240102;01;2024;7666515;1;1;01;50;1;203.61984118;50;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;90000000;400000;;;1;;;;;;;;;;3
20240102;01;2024;7666516;1;1;01;50;1;241.66116901;50;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;350000;;;1;;;;;;;;;;1
20240102;01;2024;7666518;1;1;01;50;1;164.74575441;50;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;700000;250000000;1000000;;;;;;;;;;1;;;4
20240102;01;2024;7666519;1;1;01;50;1;253.13836923;50;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240102;01;2024;7666521;1;1;01;50;1;167.30841347;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;2
20240102;01;2024;7666522;1;1;01;50;1;204.15196933;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;2
20240102;01;2024;7666523;1;1;01;50;1;294.57863915;50;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;250000000;500000;;;1;;;;;;;;;;4
20240102;01;2024;7666524;1;1;01;50;1;423.16514611;50;1;1;4;1;4;1;1;1;3;1;1;3;3;1;1;1;1;1;3;1;;;380000000;1500000;;;1;;;;;;;;;;4
20240102;01;2024;7666525;1;1;01;50;1;148.49701956;50;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;1;;;DAVIPLATA;5
20240102;01;2024;7666526;1;1;01;50;1;161.57615034;50;1;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;1;;;6
20240102;01;2024;7666527;1;1;01;50;1;140.38206355;50;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;5
20240102;01;2024;7666529;1;1;01;50;1;189.87663279;50;4;1;4;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;3;3;;;;;170000;;;;;;;;;1;;;1
20240102;01;2024;7666530;1;1;01;50;1;180.81312088;50;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;2
20240102;01;2024;7666531;1;1;01;50;1;303.40631305;50;1;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;150000000;800000;;;1;;;;;;;;;;3
20240102;01;2024;7666532;1;1;01;50;1;153.6505838;50;1;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;300000;;;;;;;1;;1;;;AHORRO A LA MANO;2
20240102;01;2024;7666533;1;1;01;50;1;157.52386353;50;1;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;3
20240102;01;2024;7666535;1;1;01;50;1;162.75076366;50;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;1;;;NEQUI;2
20240102;01;2024;7666536;1;1;01;50;1;151.83570582;50;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;3
20240102;01;2024;7666538;1;1;01;50;1;263.85034169;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20240102;01;2024;7666539;1;1;01;50;1;179.82008459;50;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;2;;900000;100000000;400000;;;1;;;;;;;;;;1
20240102;01;2024;7666540;1;1;01;50;1;133.19809624;50;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;3
20240102;01;2024;7666541;1;1;01;50;1;165.14089401;50;1;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;5;;;;300000;;;;;;;;;;1;;;1
20240102;01;2024;7666542;1;1;01;50;1;160.32396537;50;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;2
20240102;01;2024;7666543;1;1;01;50;1;168.39453377;50;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;5
20240102;01;2024;7666544;1;1;01;50;1;278.90219924;50;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;180000000;800000;;;1;;;;;;;;;;2
20240102;01;2024;7666545;1;1;01;50;1;263.04105338;50;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;300000000;1000000;;;1;;;;;;;;;;3
20240102;01;2024;7666546;1;1;01;50;1;173.99473745;50;2;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;3;3;;;;;200000;;;;;;;;;1;;;3
20240102;01;2024;7666547;1;1;01;50;1;278.90219924;50;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;250000000;1500000;;;1;;;;;;;;;;2
20240102;01;2024;7666548;1;1;01;50;1;299.59061232;50;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;80000000;600000;;;1;;;;;;;;;;4
20240102;01;2024;7666549;1;1;01;50;1;385.05389608;50;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;1;;;4
20240102;01;2024;7666550;1;1;01;50;1;418.35329886;50;1;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;5;;;;300000;;;;;;;;;;1;;;2
20240102;01;2024;7666551;1;1;01;50;1;498.42616109;50;2;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;3;5;;;;300000;;;;;;;;;;1;;;1
20240102;01;2024;7666552;1;1;01;50;1;498.42616109;50;3;1;2;1;1;1;1;1;3;1;1;1;1;1;2;1;1;6;;3;;;;;200000;;;;;;;;;1;;;1
20240102;01;2024;7666553;1;1;01;50;1;498.42616109;50;3;1;4;1;1;2;1;1;3;1;1;1;1;1;1;1;1;6;;3;;;;;200000;;;;;;;;;1;;;1
20240102;01;2024;7666554;1;1;01;50;1;299.50383919;50;1;1;2;1;1;1;1;1;3;1;1;5;4;1;1;1;1;1;3;5;;;;400000;;;1;;;;;;;;;;9
20240102;01;2024;7666555;1;1;01;50;1;498.42616109;50;2;1;4;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;200000;;;;;;;;;1;;;1
20240102;01;2024;7666557;1;1;01;50;1;498.42616109;50;3;1;4;1;1;2;1;1;3;1;1;1;1;1;1;1;1;6;;3;;;;;280000;;;;;;;;;1;;;1
20240102;01;2024;7666558;1;1;01;50;1;355.97583173;50;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;100000000;650000;;;1;;;;;;;;;;2
20240102;01;2024;7666559;1;1;01;50;1;214.54015326;50;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;120000000;350000;;;1;;;;;;;;;;2
20240102;01;2024;7666560;1;1;01;50;1;295.36365101;50;3;1;4;1;3;2;1;1;3;1;1;1;1;1;1;1;1;6;;3;;;;;330000;;1;;;;;;;;;;1
20240102;01;2024;7666561;1;1;01;50;1;221.49607307;50;1;1;4;1;1;2;2;1;3;2;1;3;2;2;1;1;3;1;4;3;;;;;300000;;;;;;;;;1;;;2
20240102;01;2024;7666563;1;1;01;50;1;209.71342862;50;1;1;2;1;1;2;2;1;3;2;1;3;2;2;1;1;3;2;4;3;;;;;350000;;;;;;;;;1;;;4
20240102;01;2024;7666564;1;1;01;50;1;195.93956074;50;1;1;4;1;1;2;2;1;3;2;1;4;3;2;1;1;4;1;4;3;;;;;400000;;1;;;;;;;;;;3
20240102;01;2024;7666565;1;1;01;50;1;218.06594832;50;1;1;4;1;1;2;2;1;3;2;1;3;2;2;1;1;2;1;4;3;;;;;400000;;;;;;;;;1;;;3
20240102;01;2024;7666566;1;1;01;50;1;145.20461629;50;1;1;4;1;1;2;2;1;3;1;1;3;2;2;1;1;1;1;4;5;;;;200000;;;;;;;;1;;;;;6
20240102;01;2024;7666569;1;1;01;50;1;228.46072915;50;1;1;4;1;1;2;2;1;3;2;1;3;1;2;1;1;2;1;4;3;;;;;400000;;1;;;;;;;;;;1
20240102;01;2024;7666570;1;1;01;50;1;232.59887517;50;1;1;2;1;1;2;2;1;3;2;1;3;1;2;1;1;3;1;4;3;;;;;400000;;1;;;;;;;;;;1
20240102;01;2024;7666572;1;1;01;50;1;209.71342862;50;2;1;4;1;1;2;2;1;3;1;1;4;2;2;1;1;1;1;4;5;;;;400000;;;1;;;;;;;;;;4
20240102;01;2024;7666573;1;1;01;50;1;233.67180032;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;350000;;;1;;;;;;;;;;3
20240102;01;2024;7666574;1;1;01;50;1;192.06352271;50;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;2
20240102;01;2024;7666575;1;1;01;50;1;209.76575407;50;1;1;4;1;2;1;1;1;3;1;1;6;5;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;6
20240102;01;2024;7666576;1;1;01;50;1;347.982694;50;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;75000000;400000;;;1;;;;;;1;;;NEQUI;3
20240102;01;2024;7666577;1;1;01;50;1;418.01288796;50;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;290000000;1000000;;;1;;;;;;;;;;1
20240102;01;2024;7666579;1;1;01;50;1;256.88583513;50;4;1;4;1;3;1;1;1;3;1;1;1;1;1;1;1;1;1;3;1;;;99;800000;;;;;;;;;;1;;;1
20240102;01;2024;7666580;1;1;01;50;1;290.10886242;50;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;99;600000;;;1;;;;;;;;;;1
20240102;01;2024;7666581;1;1;01;50;1;244.19508545;50;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;285000000;800000;;1;;;;;;;;;;;3
20240102;01;2024;7666582;1;1;01;50;1;242.78703881;50;1;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;300000000;1200000;;;1;;;;;;;;;;2
20240102;01;2024;7666583;1;1;01;50;1;269.47785615;50;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;400000;;1;;;;;;;;;;1
20240102;01;2024;7666584;1;1;01;50;1;269.47785615;50;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;1;;;1
20240102;01;2024;7666585;1;1;01;50;1;261.94705253;50;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;5
20240102;01;2024;7666586;1;1;01;50;1;183.07981711;50;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;;;;;;;;1;;;3
20240102;01;2024;7666588;1;1;01;50;1;453.45633829;50;1;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;400000000;1200000;;1;;;;;;;;;;;2
20240102;01;2024;7666592;1;1;01;;1;66.438927947;52;1;1;2;1;1;2;2;1;2;1;1;4;3;2;1;1;1;1;4;2;;300000;85000000;700000;;;1;;;;1;;;;;;5
20240102;01;2024;7666593;1;1;01;;1;66.438927947;52;1;5;3;1;1;2;2;1;2;1;1;4;3;2;1;1;1;1;4;4;;;;350000;;;1;;;;;;;;;;5
20240102;01;2024;7666595;1;1;01;52;1;227.63169883;52;2;1;4;1;3;2;1;1;6;1;1;5;3;1;1;1;1;1;4;1;;;500000000;150000;;;1;;;;;;;;;;5
20240102;01;2024;7666596;1;1;01;52;1;224.02244612;52;2;1;4;1;3;2;1;1;6;1;1;5;2;1;1;1;1;1;4;1;;;600000000;1200000;;;1;;;;;;;;;;3
20240102;01;2024;7666597;1;1;01;52;1;209.40875365;52;2;1;4;1;3;2;1;1;3;1;1;4;3;1;1;1;1;1;4;3;;;;;848000;;1;;;;;1;;;;;3
20240102;01;2024;7666598;1;1;01;52;1;246.59049846;52;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;300000000;400000;;;1;;;;;;;;;;4
20240102;01;2024;7666599;1;1;01;52;1;124.38037217;52;1;1;4;1;1;1;1;1;3;1;1;5;4;1;1;1;1;1;3;1;;;135000000;700000;;;;;;;;;;1;;;5
20240102;01;2024;7666600;1;1;01;52;1;183.3283007;52;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;4
20240102;01;2024;7666601;1;1;01;52;1;183.95074119;52;1;1;4;1;4;2;1;1;3;1;1;7;3;1;1;1;1;1;4;1;;;98;98;;1;1;1;;;1;1;;;;;3
20240102;01;2024;7666602;1;1;01;52;1;100.50567184;52;1;1;4;1;3;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;180000000;650000;;;1;;;;;;;;;;1
20240102;01;2024;7666603;1;1;01;52;1;266.23369141;52;1;1;4;1;3;2;1;1;6;1;1;6;5;1;1;1;1;1;4;1;;;600000000;2000000;;;1;;;;;;;;;;5
20240102;01;2024;7666604;1;1;01;52;1;106.51301983;52;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;156000000;580000;;;1;;;;1;;;;;;3
20240102;01;2024;7666605;1;1;01;52;1;158.59594537;52;2;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;1;;;100000000;450000;;;1;;;;;;;;;;4
20240102;01;2024;7666606;1;1;01;52;1;153.68722731;52;2;1;4;1;2;2;1;1;3;1;1;3;1;1;1;1;1;1;4;1;;;130000000;550000;;;1;;;;;;;;;;2
20240102;01;2024;7666607;1;1;01;52;1;116.16977196;52;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;1;;;4
20240102;01;2024;7666608;1;1;01;52;1;94.961240807;52;1;1;4;1;2;1;1;1;3;1;1;4;4;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;1;;;6
20240102;01;2024;7666609;1;1;01;52;1;131.56610069;52;2;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;150000000;400000;;;1;;;;1;;;;;;2
20240102;01;2024;7666610;1;1;01;52;1;148.83682191;52;1;1;4;1;2;1;1;1;3;1;1;4;4;1;1;1;1;1;3;1;;;190000000;600000;;;;;;;;;;1;;;4
20240102;01;2024;7666611;1;1;01;52;1;230.83103968;52;2;1;4;1;3;2;1;1;3;1;1;3;3;1;1;1;1;1;4;3;;;;;700000;;1;;;;;;;;;;3
20240102;01;2024;7666612;1;1;01;52;1;94.428306657;52;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;160000000;500000;;;;;;;;;;1;;;5
20240102;01;2024;7666613;1;1;01;52;1;116.80782573;52;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;450000;;;;;;;;;1;;;6
20240102;01;2024;7666614;1;1;01;52;1;254.51809989;52;2;1;2;1;3;2;1;1;3;1;1;2;2;1;1;1;1;1;4;3;;;;;500000;;;;;;1;;;;;;4
20240102;01;2024;7666615;1;1;01;52;1;114.1622678;52;3;1;4;1;2;2;1;1;3;1;1;1;1;1;2;1;1;1;4;4;;;;300000;;;;;;;;;;1;;;4
20240102;01;2024;7666616;1;1;01;52;1;106.86622207;52;1;1;2;1;2;2;1;1;3;1;1;2;1;1;1;1;1;1;4;3;;;;;350000;;1;;;;;;;;;;3
20240102;01;2024;7666617;1;1;01;52;1;128.70757881;52;2;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;900000;98;1000000;;;;;1;;;;;;;;5
20240102;01;2024;7666618;1;1;01;52;1;149.78393414;52;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;1;1;;;;;3
20240102;01;2024;7666619;1;1;01;52;1;116.4233066;52;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;6;;;;650000;;;;;;;;;;1;;;4
20240102;01;2024;7666620;1;1;01;52;1;126.16673603;52;2;1;4;1;1;1;1;1;3;1;1;2;2;1;2;1;1;1;3;4;;;;650000;;;1;;;;;;;;;;4
20240102;01;2024;7666621;1;1;01;52;1;154.16682305;52;1;1;5;1;4;2;1;1;3;1;1;4;3;1;1;1;1;1;4;1;;;700000000;1200000;;;1;;;;;;;;;;4
20240102;01;2024;7666622;1;1;01;52;1;179.1380147;52;1;1;4;1;4;2;1;1;3;1;1;4;3;1;1;1;1;1;4;3;;;;;2000000;;1;;;;;;;;;;4
20240102;01;2024;7666623;1;1;01;52;1;150.76709631;52;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;500000000;1800000;;;1;;;1;1;1;;;;;2
20240102;01;2024;7666624;1;1;01;52;1;109.63841724;52;2;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;700000;;1;;;;;;;;;;2
20240102;01;2024;7666625;1;1;01;52;1;102.31099061;52;1;1;4;1;4;2;1;1;3;1;1;6;4;1;1;1;1;1;4;6;;;;2000000;;;1;;;;;1;;;;;4
20240102;01;2024;7666626;1;1;01;52;1;150.76709631;52;1;1;6;1;4;1;1;1;3;1;1;5;1;1;1;1;1;1;4;1;;;780000000;2000000;;;1;;;;1;;;;;;2
20240102;01;2024;7666627;1;1;01;52;1;99.778351191;52;1;1;4;1;2;2;1;1;3;1;1;3;2;1;1;1;1;1;4;3;;;;;400000;;;;;;;;;1;;;3
