PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240102;01;2024;7666541;1;1;1;70;50;1;165.14089401;50;1;;;;;;;;;1;300;0;3;2;10;2;2;;2;;.;5311;84;8413;
20240102;01;2024;7666544;1;1;1;70;50;1;278.90219924;50;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;8332;49;4923;
20240102;01;2024;7666544;1;2;1;70;50;1;278.90219924;50;1;;;;;;;;;1;300;0;6;2;10;2;3;;2;;.;2330;85;8530;
20240102;01;2024;7666546;1;2;1;70;50;1;173.99473745;50;1;;;;;;;;;1;2;0;8;1;3;2;2;;2;;.;9510;73;7310;
20240102;01;2024;7666547;1;1;1;70;50;1;278.90219924;50;1;;;;;;;;;1;3;2;5;2;10;2;3;;2;;.;2341;85;8530;
20240102;01;2024;7666548;1;2;1;70;50;1;299.59061232;50;1;;;;;;;;;1;12;0;4;1;7;2;2;;2;;.;4311;71;7112;
20240102;01;2024;7666549;1;2;1;70;50;1;385.05389608;50;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;5212;56;5619;
20240102;01;2024;7666550;1;2;1;70;50;1;418.35329886;50;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;5212;56;5619;
20240102;01;2024;7666554;1;1;1;70;50;1;299.50383919;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666554;1;4;1;70;50;1;299.50383919;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666554;1;6;1;70;50;1;299.50383919;50;1;;;;;;;;;1;2;0;8;1;10;2;2;;2;;.;4211;64;6499;
20240102;01;2024;7666554;1;8;1;70;50;1;299.50383919;50;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;1420;47;4711;
20240102;01;2024;7666554;1;9;1;70;50;1;299.50383919;50;;1;1;4;4;;;60;1000000;1;1;0;8;4;1;2;2;;2;;7231;7231;45;4520;
20240102;01;2024;7666557;1;1;1;70;50;1;498.42616109;50;;1;1;1;1;;;50;1300000;1;0;2;8;1;2;2;2;;1;1200000;9313;9313;41;4111;
20240102;01;2024;7666558;1;2;1;70;50;1;355.97583173;50;1;;;;;1;;30;1200000;1;60;0;3;4;1;2;2;;2;;.;5141;96;9602;
20240102;01;2024;7666559;1;1;1;70;50;1;214.54015326;50;1;;;;;;;;;1;480;0;4;4;1;2;2;;2;;.;7531;14;1410;
20240102;01;2024;7666559;1;2;1;70;50;1;214.54015326;50;1;;;;;;;;;1;300;0;4;2;10;2;2;;2;;.;5414;84;8412;
20240102;01;2024;7666563;1;2;1;70;50;1;209.71342862;50;1;;;;;;;;;1;12;0;4;3;1;2;2;;2;;.;5311;97;9700;
20240102;01;2024;7666564;1;3;1;70;50;1;195.93956074;50;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;7531;14;1410;
20240102;01;2024;7666565;1;2;1;70;50;1;218.06594832;50;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;5212;56;5619;
20240102;01;2024;7666566;1;3;1;70;50;1;145.20461629;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666566;1;6;1;70;50;1;145.20461629;50;1;;;;;;;;;1;108;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240102;01;2024;7666572;1;1;1;70;50;1;209.71342862;50;1;;;;;;;;;1;0;2;7;5;2;2;2;;1;400000;.;1412;56;5630;
20240102;01;2024;7666575;1;1;1;70;50;1;209.76575407;50;1;;;;;;;;;1;2;0;4;1;4;2;2;;2;;.;9621;56;5619;
20240102;01;2024;7666576;1;3;1;70;50;1;347.982694;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666577;1;1;1;70;50;1;418.01288796;50;1;;;;;;;;;1;120;0;3;5;3;2;2;;2;;.;2342;85;8512;
20240102;01;2024;7666579;1;1;1;70;50;1;256.88583513;50;1;;;;;;;;;1;1;0;8;4;1;2;2;;1;700000;.;5120;56;5619;
20240102;01;2024;7666580;1;1;1;70;50;1;290.10886242;50;1;;;;;;;;;1;96;0;5;1;8;2;3;;2;;.;8344;46;4664;
20240102;01;2024;7666581;1;1;1;70;50;1;244.19508545;50;1;;;;;;;;;1;164;0;5;1;10;2;3;;2;;.;7233;11;1104;
20240102;01;2024;7666581;1;2;1;70;50;1;244.19508545;50;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;5141;96;9602;
20240102;01;2024;7666582;1;2;1;70;50;1;242.78703881;50;1;;;;;;;;;1;240;0;4;1;3;2;2;;2;;.;5120;01;0111;
20240102;01;2024;7666586;1;2;1;70;50;1;183.07981711;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666588;1;2;1;70;50;1;453.45633829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666592;1;2;1;70;;1;66.438927947;52;;1;1;5;1;;;30;900000;2;;;;;;;2;;2;;5311;;;;
20240102;01;2024;7666593;1;2;1;70;;1;66.438927947;52;1;;;;;;;;;1;36;0;5;1;9;2;3;;2;;.;8342;01;0126;
20240102;01;2024;7666593;1;3;1;70;;1;66.438927947;52;;1;1;5;1;;;48;1300000;1;6;0;8;4;9;2;2;;2;;3513;5414;06;0610;
20240102;01;2024;7666593;1;4;1;70;;1;66.438927947;52;1;;;;;1;;20;500000;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666596;1;1;1;70;52;1;224.02244612;52;;1;1;2;1;;;47;3500000;1;0;3;8;1;10;2;2;;1;3200000;2310;2310;85;8544;
20240102;01;2024;7666596;1;3;1;70;52;1;224.02244612;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666597;1;1;1;70;52;1;209.40875365;52;1;;;;;;;;;1;24;0;4;2;10;2;2;;2;;.;4110;84;8413;
20240102;01;2024;7666599;1;2;1;70;52;1;124.38037217;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666599;1;5;1;70;52;1;124.38037217;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666600;1;1;1;70;52;1;183.3283007;52;1;;;;;;;;;1;17;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240102;01;2024;7666600;1;2;1;70;52;1;183.3283007;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666601;1;3;1;70;52;1;183.95074119;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666602;1;1;1;70;52;1;100.50567184;52;1;;;;;;;;;1;240;0;5;1;8;2;3;;2;;.;2412;10;1040;
20240102;01;2024;7666603;1;1;1;70;52;1;266.23369141;52;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240102;01;2024;7666603;1;3;1;70;52;1;266.23369141;52;1;;;;;1;;40;1200000;1;96;0;7;5;2;2;2;;2;;.;5221;47;4752;
20240102;01;2024;7666603;1;4;1;70;52;1;266.23369141;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666604;1;2;1;70;52;1;106.51301983;52;1;;;;;;;;;1;120;0;8;1;10;2;2;;2;;.;4225;35;3511;
20240102;01;2024;7666604;1;3;1;70;52;1;106.51301983;52;;1;1;1;1;;;47;1600000;1;0;1;8;1;1;2;2;;2;;2511;2511;61;6190;
20240102;01;2024;7666605;1;3;1;70;52;1;158.59594537;52;1;;;;;;;;;1;6;0;2;1;3;2;2;;2;;.;5223;45;4530;
20240102;01;2024;7666606;1;2;1;70;52;1;153.68722731;52;1;;;;;;;;;1;1;0;8;1;8;2;2;;1;3000000;.;2310;85;8544;
20240102;01;2024;7666607;1;1;1;70;52;1;116.16977196;52;;2;1;156;1;;;48;1300000;1;45;2;9;1;2;2;2;;2;;5230;5230;64;6499;
20240102;01;2024;7666607;1;4;1;70;52;1;116.16977196;52;1;;;;;1;;36;400000;1;8;0;2;1;2;2;2;;2;;.;5223;47;4761;
20240102;01;2024;7666608;1;5;1;70;52;1;94.961240807;52;1;;;;;2;4;;1300000;1;6;0;8;1;2;2;2;;2;;.;2634;86;8692;
20240102;01;2024;7666609;1;1;1;70;52;1;131.56610069;52;1;;;;;1;;24;500000;1;48;2;4;4;1;2;2;;2;;.;7531;14;1410;
20240102;01;2024;7666610;1;1;1;70;52;1;148.83682191;52;1;;;;;;;;;1;360;0;5;2;6;2;3;;2;;.;7422;61;6110;
20240102;01;2024;7666612;1;4;1;70;52;1;94.428306657;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666612;1;5;1;70;52;1;94.428306657;52;;1;1;2;1;;;48;1300000;1;0;2;8;3;1;2;2;;2;;5321;5311;97;9700;
20240102;01;2024;7666613;1;5;1;70;52;1;116.80782573;52;1;;;;;1;;48;600000;1;0;3;8;3;1;2;2;;1;250000;.;5311;97;9700;
20240102;01;2024;7666614;1;3;1;70;52;1;254.51809989;52;1;;;;;;;;;1;72;0;2;1;8;2;2;;2;;.;5223;47;4752;
20240102;01;2024;7666615;1;3;1;70;52;1;114.1622678;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666616;1;2;1;70;52;1;106.86622207;52;;1;1;8;1;;;30;800000;1;36;0;3;1;3;2;2;;2;;5223;5223;47;4719;
20240102;01;2024;7666618;1;1;1;70;52;1;149.78393414;52;1;;;;;;1;;1300000;1;0;3;8;4;1;2;2;;1;400000;.;9111;81;8121;
20240102;01;2024;7666619;1;3;1;70;52;1;116.4233066;52;;1;1;8;1;;;48;1500000;2;;;;;;;2;;2;;2611;;;;
20240102;01;2024;7666619;1;4;1;70;52;1;116.4233066;52;1;;;;;2;5;;1200000;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666620;1;3;1;70;52;1;126.16673603;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666621;1;2;1;70;52;1;154.16682305;52;1;;;;;;;;;1;6;0;4;5;3;2;1;2;2;;.;1420;47;4752;
20240102;01;2024;7666621;1;3;1;70;52;1;154.16682305;52;;1;1;2;1;;;40;3000000;1;1;0;8;1;8;2;2;;1;4500000;2161;2161;41;4111;
20240102;01;2024;7666621;1;4;1;70;52;1;154.16682305;52;;1;1;2;1;;;48;3500000;1;1;0;8;1;10;2;2;;1;3200000;2141;1211;94;9411;
20240102;01;2024;7666622;1;2;1;70;52;1;179.1380147;52;1;;;;;;;;;1;180;0;3;2;10;2;2;;2;;.;4110;85;8541;
20240102;01;2024;7666623;1;2;1;70;52;1;150.76709631;52;1;;;;;;;;;1;98;0;5;1;10;2;3;;2;;.;2411;94;9412;
20240102;01;2024;7666624;1;1;1;70;52;1;109.63841724;52;;1;1;12;1;;;36;700000;1;24;0;3;4;1;2;2;;2;;5223;3322;47;4792;
20240102;01;2024;7666625;1;1;1;70;52;1;102.31099061;52;1;;;;;;;;;1;240;0;4;4;2;2;2;;2;;.;7399;47;4774;
20240102;01;2024;7666625;1;4;1;70;52;1;102.31099061;52;1;;;;;;;;;1;180;0;5;1;8;2;3;;2;;.;2636;94;9491;
20240102;01;2024;7666626;1;1;1;70;52;1;150.76709631;52;1;;;;;;;;;1;96;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240102;01;2024;7666626;1;2;1;70;52;1;150.76709631;52;1;;;;;;;;;1;84;0;5;2;10;2;3;;2;;.;2330;85;8530;
20240102;01;2024;7666627;1;1;1;70;52;1;99.778351191;52;1;;;;;;2;;800000;1;0;3;8;4;1;2;2;;1;650000;.;5141;96;9602;
20240102;01;2024;7666627;1;2;1;70;52;1;99.778351191;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666628;1;2;1;70;52;1;106.46613524;52;1;;;;;;;;;1;144;0;5;2;10;2;3;;2;;.;4120;61;6110;
20240102;01;2024;7666630;1;2;1;70;52;1;227.23995379;52;1;;;;;1;;40;2000000;1;3;0;8;1;5;2;2;;2;;.;5230;56;5630;
20240102;01;2024;7666631;1;1;1;70;52;1;150.67091102;52;1;;;;;;;;;1;2;3;4;4;1;2;2;;1;60000;.;7223;25;2593;
20240102;01;2024;7666631;1;2;1;70;52;1;150.67091102;52;1;;;;;;;;;1;6;0;5;1;10;2;3;;2;;.;9112;56;5611;
20240102;01;2024;7666632;1;2;1;70;52;1;142.23429969;52;;1;1;4;4;;;24;800000;1;1;0;8;3;1;2;2;;2;;9111;9111;97;9700;
20240102;01;2024;7666635;1;1;1;70;52;1;112.80557385;52;;1;1;4;2;;;40;1300000;1;1;0;8;4;10;2;2;;1;1160000;2611;2611;69;6910;
20240102;01;2024;7666635;1;3;1;70;52;1;112.80557385;52;1;;;;;2;2;;1300000;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666636;1;3;1;70;52;1;132.17307717;52;1;;;;;;;;;1;120;0;4;1;3;2;2;;2;;.;2411;45;4530;
20240102;01;2024;7666638;1;3;1;70;52;1;129.49337023;52;1;;;;;1;;42;1300000;1;22;2;2;1;10;2;2;;2;;.;3522;61;6110;
20240102;01;2024;7666639;1;2;1;70;52;1;100.48802137;52;;1;1;4;1;;;40;1300000;1;1;2;8;1;3;2;2;;2;;4311;5131;56;5611;
20240102;01;2024;7666639;1;4;1;70;52;1;100.48802137;52;1;;;;;;;;;1;66;0;9;4;2;2;2;;2;;.;7534;95;9524;
20240102;01;2024;7666643;1;1;1;70;52;1;224.40619725;52;1;;;;;;;;;1;48;0;4;1;2;2;2;;2;;.;5141;96;9602;
20240102;01;2024;7666644;1;1;1;70;52;1;125.22936413;52;1;;;;;2;1;;2500000;1;0;3;8;2;10;2;2;;1;2400000;.;2611;84;8412;
20240102;01;2024;7666645;1;3;1;70;52;1;160.59028876;52;;1;1;2;4;;;36;2500000;1;0;2;8;4;10;2;2;;1;2500000;2421;3341;84;8412;
20240102;01;2024;7666646;1;1;1;70;52;1;146.64176393;52;1;;;;;1;;24;800000;1;12;0;9;4;2;2;2;;2;;.;7332;47;4771;
20240102;01;2024;7666647;1;2;1;70;52;1;105.86469948;52;1;;;;;;;;;1;0;3;8;4;1;2;2;;1;500000;.;5120;47;4729;
20240102;01;2024;7666648;1;1;1;70;52;1;242.67021755;52;;1;1;3;2;;;48;3500000;1;1;0;8;2;10;2;2;;1;2100000;2310;2320;85;8551;
20240102;01;2024;7666649;1;1;1;70;52;1;177.53654606;52;1;;;;;;;;;1;24;0;7;1;2;2;3;;2;;.;5223;47;4771;
20240102;01;2024;7666651;1;2;1;70;52;1;126.44120288;52;1;;;;;1;;48;6200000;1;1;0;8;1;10;2;2;;1;6253000;.;2310;85;8544;
20240102;01;2024;7666652;1;1;1;70;52;1;147.25149006;52;1;;;;;1;;40;1300000;1;0;3;8;4;1;2;2;;1;1000000;.;3432;96;9609;
20240102;01;2024;7666652;1;2;1;70;52;1;147.25149006;52;1;;;;;;;;;1;12;0;8;1;3;2;2;;2;;.;4321;47;4721;
20240102;01;2024;7666653;1;2;1;70;52;1;174.12215028;52;1;;;;;;;;;1;0;3;8;1;2;2;2;;1;1200000;.;5223;47;4771;
20240102;01;2024;7666655;1;2;1;70;52;1;141.4227696;52;;2;1;24;1;;;48;1300000;1;6;0;7;4;1;2;2;;2;;5223;5223;47;4759;
20240102;01;2024;7666655;1;3;1;70;52;1;141.4227696;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666655;1;4;1;70;52;1;141.4227696;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666655;1;5;1;70;52;1;141.4227696;52;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;7112;41;4111;
20240102;01;2024;7666656;1;2;1;70;52;1;282.99862388;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666659;1;1;1;70;52;1;195.19171214;52;1;;;;;;;;;1;12;0;2;1;2;2;2;;2;;.;5329;86;8622;
20240102;01;2024;7666671;1;1;1;70;52;1;100.6076359;52;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9411;56;5619;
20240102;01;2024;7666695;1;1;1;70;52;1;116.03137121;52;1;;;;;1;;48;1300000;1;108;3;7;1;3;2;2;;2;;.;5223;47;4752;
20240102;01;2024;7666697;1;1;1;70;52;1;221.02023485;52;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666697;1;4;1;70;52;1;221.02023485;52;;1;1;4;1;;;48;1500000;1;1;0;8;1;10;2;2;;2;;2511;7422;84;8414;
20240102;01;2024;7666707;1;2;1;70;54;1;2074.7726326;54;1;;;;;1;;48;1160000;1;1;2;8;4;1;2;2;;2;;.;7536;15;1513;
20240102;01;2024;7666707;1;5;1;70;54;1;2074.7726326;54;1;;;;;2;3;;1200000;1;8;0;4;4;1;2;2;;2;;.;7536;15;1513;
20240102;01;2024;7666708;1;1;1;70;54;1;251.33127947;54;;2;1;96;4;;;50;800000;1;48;0;3;4;1;2;2;;2;;9111;9111;81;8121;
20240102;01;2024;7666708;1;3;1;70;54;1;251.33127947;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666709;1;2;1;70;54;1;334.6407472;54;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;7531;15;1513;
20240102;01;2024;7666711;1;1;1;70;54;1;713.81969043;54;1;;;;;;;;;1;240;0;6;4;1;2;2;;2;;.;7531;14;1410;
20240102;01;2024;7666713;1;1;1;70;54;1;2074.7726326;54;;2;1;53;4;;;48;1200000;1;12;0;6;4;2;2;2;;2;;9412;9412;56;5611;
20240102;01;2024;7666713;1;2;1;70;54;1;2074.7726326;54;;1;1;6;4;;;48;1160000;1;1;2;8;4;1;2;2;;2;;7536;7536;15;1522;
20240102;01;2024;7666713;1;4;1;70;54;1;2074.7726326;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666715;1;1;1;70;54;1;299.5212418;54;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240102;01;2024;7666715;1;2;1;70;54;1;299.5212418;54;;1;1;4;1;;;48;1160000;1;12;0;1;1;6;2;2;;2;;5223;4321;46;4645;
20240102;01;2024;7666715;1;3;1;70;54;1;299.5212418;54;;1;1;2;1;;;48;1160000;1;1;0;8;1;6;2;2;;1;1300000;4110;4110;71;7120;
20240102;01;2024;7666716;1;2;1;70;54;1;334.6407472;54;;1;1;2;1;;;47;1160000;1;0;2;6;4;4;2;2;;2;;7522;8153;15;1522;
20240102;01;2024;7666717;1;1;1;70;54;1;256.86139078;54;1;;;;;1;;24;700000;1;24;0;1;1;2;2;2;;2;;.;4311;47;4723;
20240102;01;2024;7666720;1;2;1;70;54;1;458.83396939;54;;2;1;52;1;;;47;1300000;1;12;0;6;1;2;2;2;;2;;2411;5223;47;4771;
20240102;01;2024;7666722;1;2;1;70;54;1;539.84340878;54;1;;;;;;;;;1;72;2;3;1;3;2;2;;2;;.;5223;47;4772;
20240102;01;2024;7666722;1;3;1;70;54;1;539.84340878;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666722;1;5;1;70;54;1;539.84340878;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666724;1;1;1;70;54;1;334.6407472;54;;2;1;20;4;;;48;1160000;1;12;0;3;4;1;2;2;;2;;8153;8153;15;1513;
20240102;01;2024;7666724;1;3;1;70;54;1;334.6407472;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666724;1;6;1;70;54;1;334.6407472;54;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;6111;01;0112;
20240102;01;2024;7666724;1;7;1;70;54;1;334.6407472;54;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;9111;81;8121;
20240102;01;2024;7666724;3;1;3;70;54;1;334.6407472;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666725;1;2;1;70;54;1;507.1959381;54;1;;;;;;;;;1;36;0;3;1;6;2;2;;2;;.;4226;85;8530;
20240102;01;2024;7666725;1;4;1;70;54;1;507.1959381;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666728;1;3;1;70;54;1;513.2310026;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666730;1;2;1;70;54;1;294.33204155;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666733;1;2;1;70;54;1;185.29579043;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666733;1;3;1;70;54;1;185.29579043;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666733;1;4;1;70;54;1;185.29579043;54;1;;;;;;;;;1;300;0;5;2;8;2;3;;2;;.;2341;85;8530;
20240102;01;2024;7666735;1;1;1;70;54;1;298.98711866;54;1;;;;;;;;;1;24;0;5;2;10;2;2;;2;;.;5412;84;8423;
20240102;01;2024;7666735;1;2;1;70;54;1;298.98711866;54;1;;;;;;;;;1;86;0;7;4;2;2;2;;2;;.;1120;14;1410;
20240102;01;2024;7666735;1;4;1;70;54;1;298.98711866;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666736;1;2;1;70;54;1;209.90856839;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666736;1;4;1;70;54;1;209.90856839;54;1;;;;;;;;;1;24;0;8;4;1;2;2;;2;;.;3334;68;6820;
20240102;01;2024;7666741;1;2;1;70;54;1;327.9177578;54;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;5414;52;5221;
20240102;01;2024;7666742;1;3;1;70;54;1;221.70927274;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666743;1;1;1;70;54;1;186.36717779;54;1;;;;;;;;;1;312;0;4;2;10;2;2;;2;;.;5412;84;8423;
20240102;01;2024;7666743;1;3;1;70;54;1;186.36717779;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666744;1;3;1;70;54;1;655.88461985;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666747;1;2;1;70;54;1;811.2654349;54;1;;;;;;;;;1;24;0;3;5;3;2;2;;2;;.;1412;56;5611;
20240102;01;2024;7666749;1;1;1;70;54;1;355.19899945;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666749;1;2;1;70;54;1;355.19899945;54;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;7536;95;9523;
20240102;01;2024;7666749;1;3;1;70;54;1;355.19899945;54;1;;;;;;;;;1;60;0;9;4;1;2;2;;2;;.;1420;47;4772;
20240102;01;2024;7666752;1;2;1;70;54;1;285.58583119;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666752;1;3;1;70;54;1;285.58583119;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666753;1;1;1;70;54;1;793.16024139;54;1;;;;;;;;;1;2;0;8;4;1;2;2;;2;;.;9313;42;4210;
20240102;01;2024;7666753;1;2;1;70;54;1;793.16024139;54;1;;;;;;;;;1;0;2;8;4;7;2;1;1;1;4600000;.;2142;84;8412;
20240102;01;2024;7666754;1;1;1;70;54;1;309.87453321;54;1;;;;;;;;;1;60;0;7;4;2;2;2;;2;;.;1420;45;4530;
20240102;01;2024;7666755;1;1;1;70;54;1;458.83396939;54;;1;1;6;1;;;48;1160000;1;3;0;9;4;2;2;2;;2;;5230;5246;56;5611;
20240102;01;2024;7666758;1;1;1;70;54;1;269.14318971;54;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240102;01;2024;7666762;1;2;1;70;54;1;438.08275563;54;1;;;;;;;;;1;1;0;8;1;5;2;2;;1;400000;.;5223;47;4741;
20240102;01;2024;7666762;1;3;1;70;54;1;438.08275563;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666763;1;1;1;70;54;1;351.6347623;54;1;;;;;;;;;1;360;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240102;01;2024;7666764;1;2;1;70;54;1;313.05877687;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666764;1;5;1;70;54;1;313.05877687;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666768;1;1;1;70;54;1;285.89846165;54;1;;;;;;;;;1;1;0;8;4;1;2;2;;1;1400000;.;7531;14;1410;
20240102;01;2024;7666768;1;2;1;70;54;1;285.89846165;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666769;1;1;1;70;54;1;331.21927819;54;1;;;;;;;;;1;48;0;9;4;1;2;2;;2;;.;9313;41;4111;
20240102;01;2024;7666769;1;2;1;70;54;1;331.21927819;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666769;1;4;1;70;54;1;331.21927819;54;1;;;;;;;;;1;156;0;3;1;3;2;2;;2;;.;5223;47;4771;
20240102;01;2024;7666770;1;1;1;70;54;1;442.16790861;54;1;;;;;;;;;1;24;1;8;4;1;2;2;;2;;.;9112;81;8121;
20240102;01;2024;7666770;1;10;1;70;54;1;442.16790861;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666772;1;2;1;70;54;1;244.22472732;54;1;;;;;;;;;1;264;0;3;1;2;2;2;;2;;.;5223;47;4719;
20240102;01;2024;7666772;1;3;1;70;54;1;244.22472732;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666774;1;2;1;70;54;1;277.09557501;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666774;1;4;1;70;54;1;277.09557501;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666775;1;1;1;70;54;1;342.947115;54;1;;;;;1;;47;1300000;1;5;0;6;1;3;2;2;;2;;.;9112;68;6820;
20240102;01;2024;7666775;1;2;1;70;54;1;342.947115;54;;2;1;24;4;;;48;1300000;1;1;0;4;4;1;2;2;;1;400000;8324;8324;49;4921;
20240102;01;2024;7666776;1;1;1;70;54;1;132.10014383;54;1;;;;;2;2;;1300000;1;11;0;8;1;5;2;1;1;1;1160000;.;5311;88;8891;
20240102;01;2024;7666777;1;3;1;70;54;1;198.91511958;54;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240102;01;2024;7666777;1;4;1;70;54;1;198.91511958;54;;1;1;3;1;;;48;1300000;1;1;0;8;1;10;2;2;;1;1160000;9329;9329;14;1410;
20240102;01;2024;7666778;1;1;1;70;54;1;187.96291757;54;;1;1;1;4;;;48;720000;1;24;0;4;4;1;2;2;;2;;9112;5223;47;4771;
20240102;01;2024;7666778;1;2;1;70;54;1;187.96291757;54;;1;1;4;1;;;48;1300000;2;;;;;;;2;;2;;5223;;;;
20240102;01;2024;7666779;1;2;1;70;54;1;892.0888398;54;1;;;;;1;;48;600000;2;;;;;;;2;;2;;.;.;;.;
